frame_ordinal,pass_index,pass_name,queue,batch_index,is_copy_pass,milliseconds,expected_passes,available_passes,complete
605,1,LightPrepare.Upload,0,0,false,0.002496000,7,7,true
605,2,PathTracing.Trace,0,0,false,0.557632000,7,7,true
605,3,Ui.Overlay,0,0,false,0.011840000,7,7,true
605,4,DLSS.RayReconstruction,1,1,false,0.977024000,7,7,true
605,5,Present.Convert,1,1,false,0.052384000,7,7,true
605,6,Present.CopyToSwapchain,1,2,true,0.025280000,7,7,true
606,0,ASBuild.BuildTLAS,0,0,false,0.091136000,7,7,true
606,1,LightPrepare.Upload,0,0,false,0.001632000,7,7,true
606,2,PathTracing.Trace,0,0,false,0.584096000,7,7,true
606,3,Ui.Overlay,0,0,false,0.012256000,7,7,true
606,4,DLSS.RayReconstruction,1,1,false,0.985376000,7,7,true
606,5,Present.Convert,1,1,false,0.045280000,7,7,true
606,6,Present.CopyToSwapchain,1,2,true,0.026240000,7,7,true
607,0,ASBuild.BuildTLAS,0,0,false,0.093536000,7,7,true
607,1,LightPrepare.Upload,0,0,false,0.001728000,7,7,true
607,2,PathTracing.Trace,0,0,false,0.606464000,7,7,true
607,3,Ui.Overlay,0,0,false,0.018048000,7,7,true
607,4,DLSS.RayReconstruction,1,1,false,1.001248000,7,7,true
607,5,Present.Convert,1,1,false,0.045408000,7,7,true
607,6,Present.CopyToSwapchain,1,2,true,0.021984000,7,7,true
608,0,ASBuild.BuildTLAS,0,0,false,0.091808000,7,7,true
608,1,LightPrepare.Upload,0,0,false,0.008288000,7,7,true
608,2,PathTracing.Trace,0,0,false,0.564128000,7,7,true
608,3,Ui.Overlay,0,0,false,0.012064000,7,7,true
608,4,DLSS.RayReconstruction,1,1,false,1.154496000,7,7,true
608,5,Present.Convert,1,1,false,0.049440000,7,7,true
608,6,Present.CopyToSwapchain,1,2,true,0.022400000,7,7,true
609,0,ASBuild.BuildTLAS,0,0,false,0.116224000,7,7,true
609,1,LightPrepare.Upload,0,0,false,0.001920000,7,7,true
609,2,PathTracing.Trace,0,0,false,0.581760000,7,7,true
609,3,Ui.Overlay,0,0,false,0.012544000,7,7,true
609,4,DLSS.RayReconstruction,1,1,false,1.477504000,7,7,true
609,5,Present.Convert,1,1,false,0.063712000,7,7,true
609,6,Present.CopyToSwapchain,1,2,true,0.025344000,7,7,true
610,0,ASBuild.BuildTLAS,0,0,false,0.122368000,7,7,true
610,1,LightPrepare.Upload,0,0,false,0.002144000,7,7,true
610,2,PathTracing.Trace,0,0,false,0.671520000,7,7,true
610,3,Ui.Overlay,0,0,false,0.012640000,7,7,true
610,4,DLSS.RayReconstruction,1,1,false,0.993984000,7,7,true
610,5,Present.Convert,1,1,false,0.192608000,7,7,true
610,6,Present.CopyToSwapchain,1,2,true,0.329760000,7,7,true
611,0,ASBuild.BuildTLAS,0,0,false,0.125120000,7,7,true
611,1,LightPrepare.Upload,0,0,false,0.002464000,7,7,true
611,2,PathTracing.Trace,0,0,false,0.613952000,7,7,true
611,3,Ui.Overlay,0,0,false,0.011968000,7,7,true
611,4,DLSS.RayReconstruction,1,1,false,1.518080000,7,7,true
611,5,Present.Convert,1,1,false,0.050496000,7,7,true
611,6,Present.CopyToSwapchain,1,2,true,0.023648000,7,7,true
612,0,ASBuild.BuildTLAS,0,0,false,0.109088000,7,7,true
612,1,LightPrepare.Upload,0,0,false,0.002208000,7,7,true
612,2,PathTracing.Trace,0,0,false,0.708192000,7,7,true
612,3,Ui.Overlay,0,0,false,0.021792000,7,7,true
612,4,DLSS.RayReconstruction,1,1,false,1.856864000,7,7,true
612,5,Present.Convert,1,1,false,0.050464000,7,7,true
612,6,Present.CopyToSwapchain,1,2,true,0.023968000,7,7,true
613,0,ASBuild.BuildTLAS,0,0,false,0.131040000,7,7,true
613,1,LightPrepare.Upload,0,0,false,0.002656000,7,7,true
613,2,PathTracing.Trace,0,0,false,0.775488000,7,7,true
613,3,Ui.Overlay,0,0,false,0.030080000,7,7,true
613,4,DLSS.RayReconstruction,1,1,false,1.507136000,7,7,true
613,5,Present.Convert,1,1,false,0.049440000,7,7,true
613,6,Present.CopyToSwapchain,1,2,true,0.025472000,7,7,true
614,0,ASBuild.BuildTLAS,0,0,false,0.120192000,7,7,true
614,1,LightPrepare.Upload,0,0,false,0.007296000,7,7,true
614,2,PathTracing.Trace,0,0,false,0.789280000,7,7,true
614,3,Ui.Overlay,0,0,false,0.012256000,7,7,true
614,4,DLSS.RayReconstruction,1,1,false,1.475104000,7,7,true
614,5,Present.Convert,1,1,false,0.059616000,7,7,true
614,6,Present.CopyToSwapchain,1,2,true,0.026464000,7,7,true
615,0,ASBuild.BuildTLAS,0,0,false,0.124672000,7,7,true
615,1,LightPrepare.Upload,0,0,false,0.002080000,7,7,true
615,2,PathTracing.Trace,0,0,false,0.696160000,7,7,true
615,3,Ui.Overlay,0,0,false,0.012192000,7,7,true
615,4,DLSS.RayReconstruction,1,1,false,1.503200000,7,7,true
615,5,Present.Convert,1,1,false,0.048480000,7,7,true
615,6,Present.CopyToSwapchain,1,2,true,0.026016000,7,7,true
616,0,ASBuild.BuildTLAS,0,0,false,0.104672000,7,7,true
616,1,LightPrepare.Upload,0,0,false,0.002816000,7,7,true
616,2,PathTracing.Trace,0,0,false,0.726080000,7,7,true
616,3,Ui.Overlay,0,0,false,0.030208000,7,7,true
616,4,DLSS.RayReconstruction,1,1,false,1.172160000,7,7,true
616,5,Present.Convert,1,1,false,0.046944000,7,7,true
616,6,Present.CopyToSwapchain,1,2,true,0.022208000,7,7,true
617,0,ASBuild.BuildTLAS,0,0,false,0.114912000,7,7,true
617,1,LightPrepare.Upload,0,0,false,0.002112000,7,7,true
617,2,PathTracing.Trace,0,0,false,0.588768000,7,7,true
617,3,Ui.Overlay,0,0,false,0.012416000,7,7,true
617,4,DLSS.RayReconstruction,1,1,false,1.001632000,7,7,true
617,5,Present.Convert,1,1,false,0.045152000,7,7,true
617,6,Present.CopyToSwapchain,1,2,true,0.024160000,7,7,true
618,0,ASBuild.BuildTLAS,0,0,false,0.092032000,7,7,true
618,1,LightPrepare.Upload,0,0,false,0.001568000,7,7,true
618,2,PathTracing.Trace,0,0,false,0.573888000,7,7,true
618,3,Ui.Overlay,0,0,false,0.012448000,7,7,true
618,4,DLSS.RayReconstruction,1,1,false,0.983424000,7,7,true
618,5,Present.Convert,1,1,false,0.047392000,7,7,true
618,6,Present.CopyToSwapchain,1,2,true,0.023488000,7,7,true
619,0,ASBuild.BuildTLAS,0,0,false,0.090912000,7,7,true
619,1,LightPrepare.Upload,0,0,false,0.001632000,7,7,true
619,2,PathTracing.Trace,0,0,false,0.559488000,7,7,true
619,3,Ui.Overlay,0,0,false,0.013152000,7,7,true
619,4,DLSS.RayReconstruction,1,1,false,1.004128000,7,7,true
619,5,Present.Convert,1,1,false,0.045344000,7,7,true
619,6,Present.CopyToSwapchain,1,2,true,0.023968000,7,7,true
620,0,ASBuild.BuildTLAS,0,0,false,0.091456000,7,7,true
620,1,LightPrepare.Upload,0,0,false,0.007968000,7,7,true
620,2,PathTracing.Trace,0,0,false,0.608480000,7,7,true
620,3,Ui.Overlay,0,0,false,0.011936000,7,7,true
620,4,DLSS.RayReconstruction,1,1,false,0.997024000,7,7,true
620,5,Present.Convert,1,1,false,0.051584000,7,7,true
620,6,Present.CopyToSwapchain,1,2,true,0.023680000,7,7,true
621,0,ASBuild.BuildTLAS,0,0,false,0.093888000,7,7,true
621,1,LightPrepare.Upload,0,0,false,0.001920000,7,7,true
621,2,PathTracing.Trace,0,0,false,0.571552000,7,7,true
621,3,Ui.Overlay,0,0,false,0.012224000,7,7,true
621,4,DLSS.RayReconstruction,1,1,false,1.154080000,7,7,true
621,5,Present.Convert,1,1,false,0.047488000,7,7,true
621,6,Present.CopyToSwapchain,1,2,true,0.025440000,7,7,true
622,0,ASBuild.BuildTLAS,0,0,false,0.093664000,7,7,true
622,1,LightPrepare.Upload,0,0,false,0.001728000,7,7,true
622,2,PathTracing.Trace,0,0,false,0.579872000,7,7,true
622,3,Ui.Overlay,0,0,false,0.018560000,7,7,true
622,4,DLSS.RayReconstruction,1,1,false,0.999424000,7,7,true
622,5,Present.Convert,1,1,false,0.045408000,7,7,true
622,6,Present.CopyToSwapchain,1,2,true,0.023968000,7,7,true
623,0,ASBuild.BuildTLAS,0,0,false,0.089568000,7,7,true
623,1,LightPrepare.Upload,0,0,false,0.002784000,7,7,true
623,2,PathTracing.Trace,0,0,false,0.593184000,7,7,true
623,3,Ui.Overlay,0,0,false,0.011936000,7,7,true
623,4,DLSS.RayReconstruction,1,1,false,1.001280000,7,7,true
623,5,Present.Convert,1,1,false,0.045408000,7,7,true
623,6,Present.CopyToSwapchain,1,2,true,0.023456000,7,7,true
624,0,ASBuild.BuildTLAS,0,0,false,0.091840000,7,7,true
624,1,LightPrepare.Upload,0,0,false,0.001632000,7,7,true
624,2,PathTracing.Trace,0,0,false,0.575904000,7,7,true
624,3,Ui.Overlay,0,0,false,0.012416000,7,7,true
624,4,DLSS.RayReconstruction,1,1,false,0.982976000,7,7,true
624,5,Present.Convert,1,1,false,0.224192000,7,7,true
624,6,Present.CopyToSwapchain,1,2,true,0.021824000,7,7,true
625,0,ASBuild.BuildTLAS,0,0,false,0.093568000,7,7,true
625,1,LightPrepare.Upload,0,0,false,0.001600000,7,7,true
625,2,PathTracing.Trace,0,0,false,0.559488000,7,7,true
625,3,Ui.Overlay,0,0,false,0.017856000,7,7,true
625,4,DLSS.RayReconstruction,1,1,false,0.995552000,7,7,true
625,5,Present.Convert,1,1,false,0.050528000,7,7,true
625,6,Present.CopyToSwapchain,1,2,true,0.024096000,7,7,true
626,0,ASBuild.BuildTLAS,0,0,false,0.093504000,7,7,true
626,1,LightPrepare.Upload,0,0,false,0.008128000,7,7,true
626,2,PathTracing.Trace,0,0,false,0.578624000,7,7,true
626,3,Ui.Overlay,0,0,false,0.012160000,7,7,true
626,4,DLSS.RayReconstruction,1,1,false,0.984640000,7,7,true
626,5,Present.Convert,1,1,false,0.050592000,7,7,true
626,6,Present.CopyToSwapchain,1,2,true,0.024192000,7,7,true
627,0,ASBuild.BuildTLAS,0,0,false,0.091296000,7,7,true
627,1,LightPrepare.Upload,0,0,false,0.001632000,7,7,true
627,2,PathTracing.Trace,0,0,false,0.555424000,7,7,true
627,3,Ui.Overlay,0,0,false,0.012512000,7,7,true
627,4,DLSS.RayReconstruction,1,1,false,0.997600000,7,7,true
627,5,Present.Convert,1,1,false,0.047456000,7,7,true
627,6,Present.CopyToSwapchain,1,2,true,0.112992000,7,7,true
628,0,ASBuild.BuildTLAS,0,0,false,0.122464000,7,7,true
628,1,LightPrepare.Upload,0,0,false,0.008480000,7,7,true
628,2,PathTracing.Trace,0,0,false,0.593344000,7,7,true
628,3,Ui.Overlay,0,0,false,0.018048000,7,7,true
628,4,DLSS.RayReconstruction,1,1,false,1.635200000,7,7,true
628,5,Present.Convert,1,1,false,0.055520000,7,7,true
628,6,Present.CopyToSwapchain,1,2,true,0.022176000,7,7,true
629,0,ASBuild.BuildTLAS,0,0,false,0.124416000,7,7,true
629,1,LightPrepare.Upload,0,0,false,0.002880000,7,7,true
629,2,PathTracing.Trace,0,0,false,0.636000000,7,7,true
629,3,Ui.Overlay,0,0,false,0.016480000,7,7,true
629,4,DLSS.RayReconstruction,1,1,false,1.002048000,7,7,true
629,5,Present.Convert,1,1,false,0.045440000,7,7,true
629,6,Present.CopyToSwapchain,1,2,true,0.023872000,7,7,true
630,0,ASBuild.BuildTLAS,0,0,false,0.092768000,7,7,true
630,1,LightPrepare.Upload,0,0,false,0.001664000,7,7,true
630,2,PathTracing.Trace,0,0,false,0.608640000,7,7,true
630,3,Ui.Overlay,0,0,false,0.012256000,7,7,true
630,4,DLSS.RayReconstruction,1,1,false,0.979264000,7,7,true
630,5,Present.Convert,1,1,false,0.047424000,7,7,true
630,6,Present.CopyToSwapchain,1,2,true,0.023840000,7,7,true
631,0,ASBuild.BuildTLAS,0,0,false,0.092896000,7,7,true
631,1,LightPrepare.Upload,0,0,false,0.001632000,7,7,true
631,2,PathTracing.Trace,0,0,false,0.563552000,7,7,true
631,3,Ui.Overlay,0,0,false,0.017952000,7,7,true
631,4,DLSS.RayReconstruction,1,1,false,1.003968000,7,7,true
631,5,Present.Convert,1,1,false,0.045344000,7,7,true
631,6,Present.CopyToSwapchain,1,2,true,0.025984000,7,7,true
632,0,ASBuild.BuildTLAS,0,0,false,0.091648000,7,7,true
632,1,LightPrepare.Upload,0,0,false,0.007584000,7,7,true
632,2,PathTracing.Trace,0,0,false,0.569952000,7,7,true
632,3,Ui.Overlay,0,0,false,0.012448000,7,7,true
632,4,DLSS.RayReconstruction,1,1,false,1.487360000,7,7,true
632,5,Present.Convert,1,1,false,0.061696000,7,7,true
632,6,Present.CopyToSwapchain,1,2,true,0.022272000,7,7,true
633,0,ASBuild.BuildTLAS,0,0,false,0.124192000,7,7,true
633,1,LightPrepare.Upload,0,0,false,0.002176000,7,7,true
633,2,PathTracing.Trace,0,0,false,0.687872000,7,7,true
633,3,Ui.Overlay,0,0,false,0.017664000,7,7,true
633,4,DLSS.RayReconstruction,1,1,false,1.867392000,7,7,true
633,5,Present.Convert,1,1,false,0.054400000,7,7,true
633,6,Present.CopyToSwapchain,1,2,true,0.024064000,7,7,true
634,0,ASBuild.BuildTLAS,0,0,false,0.123232000,7,7,true
634,1,LightPrepare.Upload,0,0,false,0.002080000,7,7,true
634,2,PathTracing.Trace,0,0,false,0.692064000,7,7,true
634,3,Ui.Overlay,0,0,false,0.021312000,7,7,true
634,4,DLSS.RayReconstruction,1,1,false,0.998176000,7,7,true
634,5,Present.Convert,1,1,false,0.045440000,7,7,true
634,6,Present.CopyToSwapchain,1,2,true,0.023904000,7,7,true
635,0,ASBuild.BuildTLAS,0,0,false,0.135680000,7,7,true
635,1,LightPrepare.Upload,0,0,false,0.007904000,7,7,true
635,2,PathTracing.Trace,0,0,false,0.566560000,7,7,true
635,3,Ui.Overlay,0,0,false,0.012160000,7,7,true
635,4,DLSS.RayReconstruction,1,1,false,0.977216000,7,7,true
635,5,Present.Convert,1,1,false,0.047200000,7,7,true
635,6,Present.CopyToSwapchain,1,2,true,0.024032000,7,7,true
636,0,ASBuild.BuildTLAS,0,0,false,0.088960000,7,7,true
636,1,LightPrepare.Upload,0,0,false,0.001664000,7,7,true
636,2,PathTracing.Trace,0,0,false,0.575872000,7,7,true
636,3,Ui.Overlay,0,0,false,0.012608000,7,7,true
636,4,DLSS.RayReconstruction,1,1,false,0.997504000,7,7,true
636,5,Present.Convert,1,1,false,0.047488000,7,7,true
636,6,Present.CopyToSwapchain,1,2,true,0.026016000,7,7,true
637,0,ASBuild.BuildTLAS,0,0,false,0.091232000,7,7,true
637,1,LightPrepare.Upload,0,0,false,0.001824000,7,7,true
637,2,PathTracing.Trace,0,0,false,0.582816000,7,7,true
637,3,Ui.Overlay,0,0,false,0.017728000,7,7,true
637,4,DLSS.RayReconstruction,1,1,false,1.462432000,7,7,true
637,5,Present.Convert,1,1,false,0.071808000,7,7,true
637,6,Present.CopyToSwapchain,1,2,true,0.028064000,7,7,true
638,0,ASBuild.BuildTLAS,0,0,false,0.123680000,7,7,true
638,1,LightPrepare.Upload,0,0,false,0.007072000,7,7,true
638,2,PathTracing.Trace,0,0,false,0.687104000,7,7,true
638,3,Ui.Overlay,0,0,false,0.012416000,7,7,true
638,4,DLSS.RayReconstruction,1,1,false,0.997696000,7,7,true
638,5,Present.Convert,1,1,false,0.047456000,7,7,true
638,6,Present.CopyToSwapchain,1,2,true,0.024000000,7,7,true
639,0,ASBuild.BuildTLAS,0,0,false,0.091360000,7,7,true
639,1,LightPrepare.Upload,0,0,false,0.001600000,7,7,true
639,2,PathTracing.Trace,0,0,false,0.577984000,7,7,true
639,3,Ui.Overlay,0,0,false,0.012096000,7,7,true
639,4,DLSS.RayReconstruction,1,1,false,0.987552000,7,7,true
639,5,Present.Convert,1,1,false,0.045440000,7,7,true
639,6,Present.CopyToSwapchain,1,2,true,0.023520000,7,7,true
640,0,ASBuild.BuildTLAS,0,0,false,0.099872000,7,7,true
640,1,LightPrepare.Upload,0,0,false,0.001664000,7,7,true
640,2,PathTracing.Trace,0,0,false,0.553312000,7,7,true
640,3,Ui.Overlay,0,0,false,0.018272000,7,7,true
640,4,DLSS.RayReconstruction,1,1,false,0.991168000,7,7,true
640,5,Present.Convert,1,1,false,0.045440000,7,7,true
640,6,Present.CopyToSwapchain,1,2,true,0.023264000,7,7,true
641,0,ASBuild.BuildTLAS,0,0,false,0.259008000,7,7,true
641,1,LightPrepare.Upload,0,0,false,0.002464000,7,7,true
641,2,PathTracing.Trace,0,0,false,0.572000000,7,7,true
641,3,Ui.Overlay,0,0,false,0.012256000,7,7,true
641,4,DLSS.RayReconstruction,1,1,false,0.997824000,7,7,true
641,5,Present.Convert,1,1,false,0.047424000,7,7,true
641,6,Present.CopyToSwapchain,1,2,true,0.023424000,7,7,true
642,0,ASBuild.BuildTLAS,0,0,false,0.092864000,7,7,true
642,1,LightPrepare.Upload,0,0,false,0.009216000,7,7,true
642,2,PathTracing.Trace,0,0,false,0.587744000,7,7,true
642,3,Ui.Overlay,0,0,false,0.018016000,7,7,true
642,4,DLSS.RayReconstruction,1,1,false,0.985120000,7,7,true
642,5,Present.Convert,1,1,false,0.047456000,7,7,true
642,6,Present.CopyToSwapchain,1,2,true,0.023936000,7,7,true
643,0,ASBuild.BuildTLAS,0,0,false,0.093120000,7,7,true
643,1,LightPrepare.Upload,0,0,false,0.001568000,7,7,true
643,2,PathTracing.Trace,0,0,false,0.582080000,7,7,true
643,3,Ui.Overlay,0,0,false,0.017760000,7,7,true
643,4,DLSS.RayReconstruction,1,1,false,1.003456000,7,7,true
643,5,Present.Convert,1,1,false,0.045152000,7,7,true
643,6,Present.CopyToSwapchain,1,2,true,0.025568000,7,7,true
644,0,ASBuild.BuildTLAS,0,0,false,0.090208000,7,7,true
644,1,LightPrepare.Upload,0,0,false,0.007232000,7,7,true
644,2,PathTracing.Trace,0,0,false,0.598976000,7,7,true
644,3,Ui.Overlay,0,0,false,0.012384000,7,7,true
644,4,DLSS.RayReconstruction,1,1,false,0.997312000,7,7,true
644,5,Present.Convert,1,1,false,0.050464000,7,7,true
644,6,Present.CopyToSwapchain,1,2,true,0.022240000,7,7,true
645,0,ASBuild.BuildTLAS,0,0,false,0.090944000,7,7,true
645,1,LightPrepare.Upload,0,0,false,0.001504000,7,7,true
645,2,PathTracing.Trace,0,0,false,0.571904000,7,7,true
645,3,Ui.Overlay,0,0,false,0.012448000,7,7,true
645,4,DLSS.RayReconstruction,1,1,false,1.149952000,7,7,true
645,5,Present.Convert,1,1,false,0.045440000,7,7,true
645,6,Present.CopyToSwapchain,1,2,true,0.025472000,7,7,true
646,0,ASBuild.BuildTLAS,0,0,false,0.093088000,7,7,true
646,1,LightPrepare.Upload,0,0,false,0.001600000,7,7,true
646,2,PathTracing.Trace,0,0,false,0.569760000,7,7,true
646,3,Ui.Overlay,0,0,false,0.017568000,7,7,true
646,4,DLSS.RayReconstruction,1,1,false,0.999520000,7,7,true
646,5,Present.Convert,1,1,false,0.045408000,7,7,true
646,6,Present.CopyToSwapchain,1,2,true,0.023584000,7,7,true
647,0,ASBuild.BuildTLAS,0,0,false,0.091680000,7,7,true
647,1,LightPrepare.Upload,0,0,false,0.006336000,7,7,true
647,2,PathTracing.Trace,0,0,false,0.550752000,7,7,true
647,3,Ui.Overlay,0,0,false,0.012192000,7,7,true
647,4,DLSS.RayReconstruction,1,1,false,0.995776000,7,7,true
647,5,Present.Convert,1,1,false,0.047392000,7,7,true
647,6,Present.CopyToSwapchain,1,2,true,0.023456000,7,7,true
648,0,ASBuild.BuildTLAS,0,0,false,0.091584000,7,7,true
648,1,LightPrepare.Upload,0,0,false,0.001504000,7,7,true
648,2,PathTracing.Trace,0,0,false,0.565760000,7,7,true
648,3,Ui.Overlay,0,0,false,0.012128000,7,7,true
648,4,DLSS.RayReconstruction,1,1,false,0.982720000,7,7,true
648,5,Present.Convert,1,1,false,0.045376000,7,7,true
648,6,Present.CopyToSwapchain,1,2,true,0.023136000,7,7,true
649,0,ASBuild.BuildTLAS,0,0,false,0.091264000,7,7,true
649,1,LightPrepare.Upload,0,0,false,0.001568000,7,7,true
649,2,PathTracing.Trace,0,0,false,0.586176000,7,7,true
649,3,Ui.Overlay,0,0,false,0.065088000,7,7,true
649,4,DLSS.RayReconstruction,1,1,false,1.001120000,7,7,true
649,5,Present.Convert,1,1,false,0.045408000,7,7,true
649,6,Present.CopyToSwapchain,1,2,true,0.021888000,7,7,true
650,0,ASBuild.BuildTLAS,0,0,false,0.090624000,7,7,true
650,1,LightPrepare.Upload,0,0,false,0.003968000,7,7,true
650,2,PathTracing.Trace,0,0,false,0.590976000,7,7,true
650,3,Ui.Overlay,0,0,false,0.012480000,7,7,true
650,4,DLSS.RayReconstruction,1,1,false,0.981504000,7,7,true
650,5,Present.Convert,1,1,false,0.050304000,7,7,true
650,6,Present.CopyToSwapchain,1,2,true,0.025728000,7,7,true
651,0,ASBuild.BuildTLAS,0,0,false,0.093824000,7,7,true
651,1,LightPrepare.Upload,0,0,false,0.001568000,7,7,true
651,2,PathTracing.Trace,0,0,false,0.606688000,7,7,true
651,3,Ui.Overlay,0,0,false,0.017760000,7,7,true
651,4,DLSS.RayReconstruction,1,1,false,1.001440000,7,7,true
651,5,Present.Convert,1,1,false,0.050528000,7,7,true
651,6,Present.CopyToSwapchain,1,2,true,0.023296000,7,7,true
652,0,ASBuild.BuildTLAS,0,0,false,0.091360000,7,7,true
652,1,LightPrepare.Upload,0,0,false,0.002336000,7,7,true
652,2,PathTracing.Trace,0,0,false,0.577216000,7,7,true
652,3,Ui.Overlay,0,0,false,0.018048000,7,7,true
652,4,DLSS.RayReconstruction,1,1,false,0.978880000,7,7,true
652,5,Present.Convert,1,1,false,0.050496000,7,7,true
652,6,Present.CopyToSwapchain,1,2,true,0.021696000,7,7,true
653,0,ASBuild.BuildTLAS,0,0,false,0.091584000,7,7,true
653,1,LightPrepare.Upload,0,0,false,0.007296000,7,7,true
653,2,PathTracing.Trace,0,0,false,0.593792000,7,7,true
653,3,Ui.Overlay,0,0,false,0.012352000,7,7,true
653,4,DLSS.RayReconstruction,1,1,false,0.979136000,7,7,true
653,5,Present.Convert,1,1,false,0.050560000,7,7,true
653,6,Present.CopyToSwapchain,1,2,true,0.026272000,7,7,true
654,0,ASBuild.BuildTLAS,0,0,false,0.091840000,7,7,true
654,1,LightPrepare.Upload,0,0,false,0.001536000,7,7,true
654,2,PathTracing.Trace,0,0,false,0.561664000,7,7,true
654,3,Ui.Overlay,0,0,false,0.012096000,7,7,true
654,4,DLSS.RayReconstruction,1,1,false,0.995328000,7,7,true
654,5,Present.Convert,1,1,false,0.052416000,7,7,true
654,6,Present.CopyToSwapchain,1,2,true,0.023200000,7,7,true
655,0,ASBuild.BuildTLAS,0,0,false,0.093088000,7,7,true
655,1,LightPrepare.Upload,0,0,false,0.001568000,7,7,true
655,2,PathTracing.Trace,0,0,false,0.573888000,7,7,true
655,3,Ui.Overlay,0,0,false,0.017472000,7,7,true
655,4,DLSS.RayReconstruction,1,1,false,0.977024000,7,7,true
655,5,Present.Convert,1,1,false,0.045472000,7,7,true
655,6,Present.CopyToSwapchain,1,2,true,0.023776000,7,7,true
656,0,ASBuild.BuildTLAS,0,0,false,0.091616000,7,7,true
656,1,LightPrepare.Upload,0,0,false,0.002752000,7,7,true
656,2,PathTracing.Trace,0,0,false,0.573728000,7,7,true
656,3,Ui.Overlay,0,0,false,0.012320000,7,7,true
656,4,DLSS.RayReconstruction,1,1,false,0.984896000,7,7,true
656,5,Present.Convert,1,1,false,0.052384000,7,7,true
656,6,Present.CopyToSwapchain,1,2,true,0.027328000,7,7,true
657,0,ASBuild.BuildTLAS,0,0,false,0.091456000,7,7,true
657,1,LightPrepare.Upload,0,0,false,0.001536000,7,7,true
657,2,PathTracing.Trace,0,0,false,0.582144000,7,7,true
657,3,Ui.Overlay,0,0,false,0.012224000,7,7,true
657,4,DLSS.RayReconstruction,1,1,false,1.001856000,7,7,true
657,5,Present.Convert,1,1,false,0.050560000,7,7,true
657,6,Present.CopyToSwapchain,1,2,true,0.023168000,7,7,true
658,0,ASBuild.BuildTLAS,0,0,false,0.092704000,7,7,true
658,1,LightPrepare.Upload,0,0,false,0.001536000,7,7,true
658,2,PathTracing.Trace,0,0,false,0.571872000,7,7,true
658,3,Ui.Overlay,0,0,false,0.017600000,7,7,true
658,4,DLSS.RayReconstruction,1,1,false,1.153952000,7,7,true
658,5,Present.Convert,1,1,false,0.045408000,7,7,true
658,6,Present.CopyToSwapchain,1,2,true,0.023616000,7,7,true
659,0,ASBuild.BuildTLAS,0,0,false,0.091328000,7,7,true
659,1,LightPrepare.Upload,0,0,false,0.008960000,7,7,true
659,2,PathTracing.Trace,0,0,false,0.559360000,7,7,true
659,3,Ui.Overlay,0,0,false,0.012576000,7,7,true
659,4,DLSS.RayReconstruction,1,1,false,0.986784000,7,7,true
659,5,Present.Convert,1,1,false,0.050368000,7,7,true
659,6,Present.CopyToSwapchain,1,2,true,0.023552000,7,7,true
