frame_ordinal,pass_index,pass_name,queue,batch_index,is_copy_pass,milliseconds,expected_passes,available_passes,complete
609,0,ASBuild.BuildTLAS,0,0,false,0.127200000,7,7,true
609,1,LightPrepare.Upload,0,0,false,0.001728000,7,7,true
609,2,PathTracing.Trace,0,0,false,0.930112000,7,7,true
609,3,Ui.Overlay,0,0,false,0.024576000,7,7,true
609,4,DLSS.RayReconstruction,1,1,false,1.008992000,7,7,true
609,5,Present.Convert,1,1,false,0.047392000,7,7,true
609,6,Present.CopyToSwapchain,1,2,true,0.112768000,7,7,true
610,0,ASBuild.BuildTLAS,0,0,false,0.119296000,7,7,true
610,1,LightPrepare.Upload,0,0,false,0.002240000,7,7,true
610,2,PathTracing.Trace,0,0,false,1.104640000,7,7,true
610,3,Ui.Overlay,0,0,false,0.022688000,7,7,true
610,4,DLSS.RayReconstruction,1,1,false,1.851584000,7,7,true
610,5,Present.Convert,1,1,false,0.049888000,7,7,true
610,6,Present.CopyToSwapchain,1,2,true,0.024576000,7,7,true
611,0,ASBuild.BuildTLAS,0,0,false,0.126592000,7,7,true
611,1,LightPrepare.Upload,0,0,false,0.003488000,7,7,true
611,2,PathTracing.Trace,0,0,false,0.572800000,7,7,true
611,3,Ui.Overlay,0,0,false,0.012512000,7,7,true
611,4,DLSS.RayReconstruction,1,1,false,1.007680000,7,7,true
611,5,Present.Convert,1,1,false,0.264160000,7,7,true
611,6,Present.CopyToSwapchain,1,2,true,0.258912000,7,7,true
612,0,ASBuild.BuildTLAS,0,0,false,0.115712000,7,7,true
612,1,LightPrepare.Upload,0,0,false,0.002432000,7,7,true
612,2,PathTracing.Trace,0,0,false,1.033760000,7,7,true
612,3,Ui.Overlay,0,0,false,0.023648000,7,7,true
612,4,DLSS.RayReconstruction,1,1,false,0.993184000,7,7,true
612,5,Present.Convert,1,1,false,0.045376000,7,7,true
612,6,Present.CopyToSwapchain,1,2,true,0.025600000,7,7,true
613,0,ASBuild.BuildTLAS,0,0,false,0.123712000,7,7,true
613,1,LightPrepare.Upload,0,0,false,0.002336000,7,7,true
613,2,PathTracing.Trace,0,0,false,0.607872000,7,7,true
613,3,Ui.Overlay,0,0,false,0.012288000,7,7,true
613,4,DLSS.RayReconstruction,1,1,false,1.562496000,7,7,true
613,5,Present.Convert,1,1,false,0.045312000,7,7,true
613,6,Present.CopyToSwapchain,1,2,true,0.021696000,7,7,true
614,0,ASBuild.BuildTLAS,0,0,false,0.096064000,7,7,true
614,1,LightPrepare.Upload,0,0,false,0.001664000,7,7,true
614,2,PathTracing.Trace,0,0,false,0.589152000,7,7,true
614,3,Ui.Overlay,0,0,false,0.012608000,7,7,true
614,4,DLSS.RayReconstruction,1,1,false,2.000448000,7,7,true
614,5,Present.Convert,1,1,false,0.050880000,7,7,true
614,6,Present.CopyToSwapchain,1,2,true,0.026048000,7,7,true
615,0,ASBuild.BuildTLAS,0,0,false,0.117856000,7,7,true
615,1,LightPrepare.Upload,0,0,false,0.002112000,7,7,true
615,2,PathTracing.Trace,0,0,false,0.763776000,7,7,true
615,3,Ui.Overlay,0,0,false,0.019360000,7,7,true
615,4,DLSS.RayReconstruction,1,1,false,1.016960000,7,7,true
615,5,Present.Convert,1,1,false,0.045312000,7,7,true
615,6,Present.CopyToSwapchain,1,2,true,0.024832000,7,7,true
616,0,ASBuild.BuildTLAS,0,0,false,0.121440000,7,7,true
616,1,LightPrepare.Upload,0,0,false,0.002432000,7,7,true
616,2,PathTracing.Trace,0,0,false,0.778752000,7,7,true
616,3,Ui.Overlay,0,0,false,0.023360000,7,7,true
616,4,DLSS.RayReconstruction,1,1,false,1.781952000,7,7,true
616,5,Present.Convert,1,1,false,0.050400000,7,7,true
616,6,Present.CopyToSwapchain,1,2,true,0.024704000,7,7,true
617,0,ASBuild.BuildTLAS,0,0,false,0.123392000,7,7,true
617,1,LightPrepare.Upload,0,0,false,0.002528000,7,7,true
617,2,PathTracing.Trace,0,0,false,0.579008000,7,7,true
617,3,Ui.Overlay,0,0,false,0.011904000,7,7,true
617,4,DLSS.RayReconstruction,1,1,false,0.998112000,7,7,true
617,5,Present.Convert,1,1,false,0.045408000,7,7,true
617,6,Present.CopyToSwapchain,1,2,true,0.021152000,7,7,true
618,0,ASBuild.BuildTLAS,0,0,false,0.104384000,7,7,true
618,1,LightPrepare.Upload,0,0,false,0.002208000,7,7,true
618,2,PathTracing.Trace,0,0,false,0.653088000,7,7,true
618,3,Ui.Overlay,0,0,false,0.021312000,7,7,true
618,4,DLSS.RayReconstruction,1,1,false,1.859456000,7,7,true
618,5,Present.Convert,1,1,false,0.350144000,7,7,true
618,6,Present.CopyToSwapchain,1,2,true,0.168256000,7,7,true
619,0,ASBuild.BuildTLAS,0,0,false,0.140384000,7,7,true
619,1,LightPrepare.Upload,0,0,false,0.002112000,7,7,true
619,2,PathTracing.Trace,0,0,false,1.010304000,7,7,true
619,3,Ui.Overlay,0,0,false,0.047392000,7,7,true
619,4,DLSS.RayReconstruction,1,1,false,1.009408000,7,7,true
619,5,Present.Convert,1,1,false,0.389056000,7,7,true
619,6,Present.CopyToSwapchain,1,2,true,0.142816000,7,7,true
620,0,ASBuild.BuildTLAS,0,0,false,0.126112000,7,7,true
620,1,LightPrepare.Upload,0,0,false,0.002048000,7,7,true
620,2,PathTracing.Trace,0,0,false,0.856960000,7,7,true
620,3,Ui.Overlay,0,0,false,0.016352000,7,7,true
620,4,DLSS.RayReconstruction,1,1,false,2.028896000,7,7,true
620,5,Present.Convert,1,1,false,0.045376000,7,7,true
620,6,Present.CopyToSwapchain,1,2,true,0.023520000,7,7,true
621,0,ASBuild.BuildTLAS,0,0,false,0.125984000,7,7,true
621,1,LightPrepare.Upload,0,0,false,0.006176000,7,7,true
621,2,PathTracing.Trace,0,0,false,0.618368000,7,7,true
621,3,Ui.Overlay,0,0,false,0.012032000,7,7,true
621,4,DLSS.RayReconstruction,1,1,false,1.023424000,7,7,true
621,5,Present.Convert,1,1,false,0.338080000,7,7,true
621,6,Present.CopyToSwapchain,1,2,true,0.195680000,7,7,true
622,0,ASBuild.BuildTLAS,0,0,false,0.153696000,7,7,true
622,1,LightPrepare.Upload,0,0,false,0.002080000,7,7,true
622,2,PathTracing.Trace,0,0,false,0.751488000,7,7,true
622,3,Ui.Overlay,0,0,false,0.017120000,7,7,true
622,4,DLSS.RayReconstruction,1,1,false,0.996800000,7,7,true
622,5,Present.Convert,1,1,false,0.049504000,7,7,true
622,6,Present.CopyToSwapchain,1,2,true,0.021696000,7,7,true
623,0,ASBuild.BuildTLAS,0,0,false,0.125856000,7,7,true
623,1,LightPrepare.Upload,0,0,false,0.002080000,7,7,true
623,2,PathTracing.Trace,0,0,false,0.665376000,7,7,true
623,3,Ui.Overlay,0,0,false,0.012544000,7,7,true
623,4,DLSS.RayReconstruction,1,1,false,1.518848000,7,7,true
623,5,Present.Convert,1,1,false,0.045344000,7,7,true
623,6,Present.CopyToSwapchain,1,2,true,0.021952000,7,7,true
624,0,ASBuild.BuildTLAS,0,0,false,0.113824000,7,7,true
624,1,LightPrepare.Upload,0,0,false,0.001696000,7,7,true
624,2,PathTracing.Trace,0,0,false,0.570720000,7,7,true
624,3,Ui.Overlay,0,0,false,0.012288000,7,7,true
624,4,DLSS.RayReconstruction,1,1,false,1.494496000,7,7,true
624,5,Present.Convert,1,1,false,0.045440000,7,7,true
624,6,Present.CopyToSwapchain,1,2,true,0.023776000,7,7,true
625,0,ASBuild.BuildTLAS,0,0,false,0.147008000,7,7,true
625,1,LightPrepare.Upload,0,0,false,0.002048000,7,7,true
625,2,PathTracing.Trace,0,0,false,0.671616000,7,7,true
625,3,Ui.Overlay,0,0,false,0.021792000,7,7,true
625,4,DLSS.RayReconstruction,1,1,false,0.998208000,7,7,true
625,5,Present.Convert,1,1,false,0.048448000,7,7,true
625,6,Present.CopyToSwapchain,1,2,true,0.022368000,7,7,true
626,0,ASBuild.BuildTLAS,0,0,false,0.131136000,7,7,true
626,1,LightPrepare.Upload,0,0,false,0.001760000,7,7,true
626,2,PathTracing.Trace,0,0,false,0.633024000,7,7,true
626,3,Ui.Overlay,0,0,false,0.029536000,7,7,true
626,4,DLSS.RayReconstruction,1,1,false,1.786432000,7,7,true
626,5,Present.Convert,1,1,false,0.045408000,7,7,true
626,6,Present.CopyToSwapchain,1,2,true,0.022144000,7,7,true
627,0,ASBuild.BuildTLAS,0,0,false,0.092416000,7,7,true
627,1,LightPrepare.Upload,0,0,false,0.001792000,7,7,true
627,2,PathTracing.Trace,0,0,false,0.600288000,7,7,true
627,3,Ui.Overlay,0,0,false,0.012512000,7,7,true
627,4,DLSS.RayReconstruction,1,1,false,1.017312000,7,7,true
627,5,Present.Convert,1,1,false,0.045408000,7,7,true
627,6,Present.CopyToSwapchain,1,2,true,0.021792000,7,7,true
628,0,ASBuild.BuildTLAS,0,0,false,0.143968000,7,7,true
628,1,LightPrepare.Upload,0,0,false,0.002048000,7,7,true
628,2,PathTracing.Trace,0,0,false,0.688032000,7,7,true
628,3,Ui.Overlay,0,0,false,0.015360000,7,7,true
628,4,DLSS.RayReconstruction,1,1,false,2.387712000,7,7,true
628,5,Present.Convert,1,1,false,0.047424000,7,7,true
628,6,Present.CopyToSwapchain,1,2,true,0.022464000,7,7,true
629,0,ASBuild.BuildTLAS,0,0,false,0.119584000,7,7,true
629,1,LightPrepare.Upload,0,0,false,0.002240000,7,7,true
629,2,PathTracing.Trace,0,0,false,1.079008000,7,7,true
629,3,Ui.Overlay,0,0,false,0.021408000,7,7,true
629,4,DLSS.RayReconstruction,1,1,false,1.023008000,7,7,true
629,5,Present.Convert,1,1,false,0.600096000,7,7,true
629,6,Present.CopyToSwapchain,1,2,true,0.190592000,7,7,true
630,0,ASBuild.BuildTLAS,0,0,false,0.127232000,7,7,true
630,1,LightPrepare.Upload,0,0,false,0.002112000,7,7,true
630,2,PathTracing.Trace,0,0,false,0.685888000,7,7,true
630,3,Ui.Overlay,0,0,false,0.032480000,7,7,true
630,4,DLSS.RayReconstruction,1,1,false,1.959200000,7,7,true
630,5,Present.Convert,1,1,false,0.050528000,7,7,true
630,6,Present.CopyToSwapchain,1,2,true,0.025504000,7,7,true
631,0,ASBuild.BuildTLAS,0,0,false,0.125504000,7,7,true
631,1,LightPrepare.Upload,0,0,false,0.002080000,7,7,true
631,2,PathTracing.Trace,0,0,false,0.885632000,7,7,true
631,3,Ui.Overlay,0,0,false,0.016608000,7,7,true
631,4,DLSS.RayReconstruction,1,1,false,1.003296000,7,7,true
631,5,Present.Convert,1,1,false,0.045280000,7,7,true
631,6,Present.CopyToSwapchain,1,2,true,0.023968000,7,7,true
632,0,ASBuild.BuildTLAS,0,0,false,0.128000000,7,7,true
632,1,LightPrepare.Upload,0,0,false,0.002464000,7,7,true
632,2,PathTracing.Trace,0,0,false,0.945664000,7,7,true
632,3,Ui.Overlay,0,0,false,0.012288000,7,7,true
632,4,DLSS.RayReconstruction,1,1,false,1.518848000,7,7,true
632,5,Present.Convert,1,1,false,0.045440000,7,7,true
632,6,Present.CopyToSwapchain,1,2,true,0.023552000,7,7,true
633,0,ASBuild.BuildTLAS,0,0,false,0.123648000,7,7,true
633,1,LightPrepare.Upload,0,0,false,0.001600000,7,7,true
633,2,PathTracing.Trace,0,0,false,0.600512000,7,7,true
633,3,Ui.Overlay,0,0,false,0.012448000,7,7,true
633,4,DLSS.RayReconstruction,1,1,false,1.285376000,7,7,true
633,5,Present.Convert,1,1,false,0.045376000,7,7,true
633,6,Present.CopyToSwapchain,1,2,true,0.024128000,7,7,true
634,0,ASBuild.BuildTLAS,0,0,false,0.123200000,7,7,true
634,1,LightPrepare.Upload,0,0,false,0.002080000,7,7,true
634,2,PathTracing.Trace,0,0,false,0.704352000,7,7,true
634,3,Ui.Overlay,0,0,false,0.022240000,7,7,true
634,4,DLSS.RayReconstruction,1,1,false,2.028896000,7,7,true
634,5,Present.Convert,1,1,false,0.062368000,7,7,true
634,6,Present.CopyToSwapchain,1,2,true,0.021952000,7,7,true
635,0,ASBuild.BuildTLAS,0,0,false,0.120352000,7,7,true
635,1,LightPrepare.Upload,0,0,false,0.002080000,7,7,true
635,2,PathTracing.Trace,0,0,false,0.737152000,7,7,true
635,3,Ui.Overlay,0,0,false,0.021728000,7,7,true
635,4,DLSS.RayReconstruction,1,1,false,1.289696000,7,7,true
635,5,Present.Convert,1,1,false,0.219648000,7,7,true
635,6,Present.CopyToSwapchain,1,2,true,0.310272000,7,7,true
636,0,ASBuild.BuildTLAS,0,0,false,0.130208000,7,7,true
636,1,LightPrepare.Upload,0,0,false,0.002432000,7,7,true
636,2,PathTracing.Trace,0,0,false,0.655904000,7,7,true
636,3,Ui.Overlay,0,0,false,0.020160000,7,7,true
636,4,DLSS.RayReconstruction,1,1,false,1.492608000,7,7,true
636,5,Present.Convert,1,1,false,0.053472000,7,7,true
636,6,Present.CopyToSwapchain,1,2,true,0.029728000,7,7,true
637,0,ASBuild.BuildTLAS,0,0,false,0.126656000,7,7,true
637,1,LightPrepare.Upload,0,0,false,0.002400000,7,7,true
637,2,PathTracing.Trace,0,0,false,0.633472000,7,7,true
637,3,Ui.Overlay,0,0,false,0.012640000,7,7,true
637,4,DLSS.RayReconstruction,1,1,false,0.995040000,7,7,true
637,5,Present.Convert,1,1,false,0.047488000,7,7,true
637,6,Present.CopyToSwapchain,1,2,true,0.023904000,7,7,true
638,0,ASBuild.BuildTLAS,0,0,false,0.126976000,7,7,true
638,1,LightPrepare.Upload,0,0,false,0.002112000,7,7,true
638,2,PathTracing.Trace,0,0,false,0.663392000,7,7,true
638,3,Ui.Overlay,0,0,false,0.014304000,7,7,true
638,4,DLSS.RayReconstruction,1,1,false,1.471680000,7,7,true
638,5,Present.Convert,1,1,false,0.045376000,7,7,true
638,6,Present.CopyToSwapchain,1,2,true,0.021664000,7,7,true
639,0,ASBuild.BuildTLAS,0,0,false,0.105600000,7,7,true
639,1,LightPrepare.Upload,0,0,false,0.001760000,7,7,true
639,2,PathTracing.Trace,0,0,false,0.576800000,7,7,true
639,3,Ui.Overlay,0,0,false,0.012768000,7,7,true
639,4,DLSS.RayReconstruction,1,1,false,0.997248000,7,7,true
639,5,Present.Convert,1,1,false,0.045376000,7,7,true
639,6,Present.CopyToSwapchain,1,2,true,0.028416000,7,7,true
640,0,ASBuild.BuildTLAS,0,0,false,0.123424000,7,7,true
640,1,LightPrepare.Upload,0,0,false,0.002496000,7,7,true
640,2,PathTracing.Trace,0,0,false,0.660960000,7,7,true
640,3,Ui.Overlay,0,0,false,0.030624000,7,7,true
640,4,DLSS.RayReconstruction,1,1,false,1.481952000,7,7,true
640,5,Present.Convert,1,1,false,0.045376000,7,7,true
640,6,Present.CopyToSwapchain,1,2,true,0.022880000,7,7,true
641,0,ASBuild.BuildTLAS,0,0,false,0.109472000,7,7,true
641,1,LightPrepare.Upload,0,0,false,0.001952000,7,7,true
641,2,PathTracing.Trace,0,0,false,0.626784000,7,7,true
641,3,Ui.Overlay,0,0,false,0.012320000,7,7,true
641,4,DLSS.RayReconstruction,1,1,false,1.176480000,7,7,true
641,5,Present.Convert,1,1,false,0.046784000,7,7,true
641,6,Present.CopyToSwapchain,1,2,true,0.023872000,7,7,true
642,0,ASBuild.BuildTLAS,0,0,false,0.123264000,7,7,true
642,1,LightPrepare.Upload,0,0,false,0.001952000,7,7,true
642,2,PathTracing.Trace,0,0,false,0.682016000,7,7,true
642,3,Ui.Overlay,0,0,false,0.022176000,7,7,true
642,4,DLSS.RayReconstruction,1,1,false,1.566144000,7,7,true
642,5,Present.Convert,1,1,false,0.045408000,7,7,true
642,6,Present.CopyToSwapchain,1,2,true,0.023808000,7,7,true
643,0,ASBuild.BuildTLAS,0,0,false,0.122688000,7,7,true
643,1,LightPrepare.Upload,0,0,false,0.002176000,7,7,true
643,2,PathTracing.Trace,0,0,false,0.765728000,7,7,true
643,3,Ui.Overlay,0,0,false,0.013696000,7,7,true
643,4,DLSS.RayReconstruction,1,1,false,1.796544000,7,7,true
643,5,Present.Convert,1,1,false,0.052512000,7,7,true
643,6,Present.CopyToSwapchain,1,2,true,0.024672000,7,7,true
644,0,ASBuild.BuildTLAS,0,0,false,0.094560000,7,7,true
644,1,LightPrepare.Upload,0,0,false,0.001856000,7,7,true
644,2,PathTracing.Trace,0,0,false,0.600256000,7,7,true
644,3,Ui.Overlay,0,0,false,0.012352000,7,7,true
644,4,DLSS.RayReconstruction,1,1,false,0.998304000,7,7,true
644,5,Present.Convert,1,1,false,0.178400000,7,7,true
644,6,Present.CopyToSwapchain,1,2,true,0.343808000,7,7,true
645,0,ASBuild.BuildTLAS,0,0,false,0.438080000,7,7,true
645,1,LightPrepare.Upload,0,0,false,0.002112000,7,7,true
645,2,PathTracing.Trace,0,0,false,0.651104000,7,7,true
645,3,Ui.Overlay,0,0,false,0.021472000,7,7,true
645,4,DLSS.RayReconstruction,1,1,false,1.785536000,7,7,true
645,5,Present.Convert,1,1,false,0.062080000,7,7,true
645,6,Present.CopyToSwapchain,1,2,true,0.026112000,7,7,true
646,0,ASBuild.BuildTLAS,0,0,false,0.126208000,7,7,true
646,1,LightPrepare.Upload,0,0,false,0.002176000,7,7,true
646,2,PathTracing.Trace,0,0,false,0.599840000,7,7,true
646,3,Ui.Overlay,0,0,false,0.012512000,7,7,true
646,4,DLSS.RayReconstruction,1,1,false,0.998752000,7,7,true
646,5,Present.Convert,1,1,false,0.045408000,7,7,true
646,6,Present.CopyToSwapchain,1,2,true,0.022464000,7,7,true
647,0,ASBuild.BuildTLAS,0,0,false,0.124000000,7,7,true
647,1,LightPrepare.Upload,0,0,false,0.002112000,7,7,true
647,2,PathTracing.Trace,0,0,false,0.677728000,7,7,true
647,3,Ui.Overlay,0,0,false,0.012416000,7,7,true
647,4,DLSS.RayReconstruction,1,1,false,1.738592000,7,7,true
647,5,Present.Convert,1,1,false,0.045472000,7,7,true
647,6,Present.CopyToSwapchain,1,2,true,0.023328000,7,7,true
648,0,ASBuild.BuildTLAS,0,0,false,0.120512000,7,7,true
648,1,LightPrepare.Upload,0,0,false,0.002528000,7,7,true
648,2,PathTracing.Trace,0,0,false,0.714176000,7,7,true
648,3,Ui.Overlay,0,0,false,0.212288000,7,7,true
648,4,DLSS.RayReconstruction,1,1,false,1.521184000,7,7,true
648,5,Present.Convert,1,1,false,0.045408000,7,7,true
648,6,Present.CopyToSwapchain,1,2,true,0.022976000,7,7,true
649,0,ASBuild.BuildTLAS,0,0,false,0.124704000,7,7,true
649,1,LightPrepare.Upload,0,0,false,0.002144000,7,7,true
649,2,PathTracing.Trace,0,0,false,0.765728000,7,7,true
649,3,Ui.Overlay,0,0,false,0.012480000,7,7,true
649,4,DLSS.RayReconstruction,1,1,false,1.818144000,7,7,true
649,5,Present.Convert,1,1,false,0.047296000,7,7,true
649,6,Present.CopyToSwapchain,1,2,true,0.023456000,7,7,true
650,0,ASBuild.BuildTLAS,0,0,false,0.122240000,7,7,true
650,1,LightPrepare.Upload,0,0,false,0.002112000,7,7,true
650,2,PathTracing.Trace,0,0,false,0.677728000,7,7,true
650,3,Ui.Overlay,0,0,false,0.034624000,7,7,true
650,4,DLSS.RayReconstruction,1,1,false,1.773856000,7,7,true
650,5,Present.Convert,1,1,false,0.045440000,7,7,true
650,6,Present.CopyToSwapchain,1,2,true,0.023840000,7,7,true
651,0,ASBuild.BuildTLAS,0,0,false,0.113696000,7,7,true
651,1,LightPrepare.Upload,0,0,false,0.001632000,7,7,true
651,2,PathTracing.Trace,0,0,false,1.273248000,7,7,true
651,3,Ui.Overlay,0,0,false,0.021696000,7,7,true
651,4,DLSS.RayReconstruction,1,1,false,1.780320000,7,7,true
651,5,Present.Convert,1,1,false,0.053344000,7,7,true
651,6,Present.CopyToSwapchain,1,2,true,0.023232000,7,7,true
652,0,ASBuild.BuildTLAS,0,0,false,0.137664000,7,7,true
652,1,LightPrepare.Upload,0,0,false,0.002080000,7,7,true
652,2,PathTracing.Trace,0,0,false,0.655232000,7,7,true
652,3,Ui.Overlay,0,0,false,0.028224000,7,7,true
652,4,DLSS.RayReconstruction,1,1,false,1.036544000,7,7,true
652,5,Present.Convert,1,1,false,0.440064000,7,7,true
652,6,Present.CopyToSwapchain,1,2,true,0.057184000,7,7,true
653,0,ASBuild.BuildTLAS,0,0,false,0.132832000,7,7,true
653,1,LightPrepare.Upload,0,0,false,0.002208000,7,7,true
653,2,PathTracing.Trace,0,0,false,0.671488000,7,7,true
653,3,Ui.Overlay,0,0,false,0.022528000,7,7,true
653,4,DLSS.RayReconstruction,1,1,false,2.018048000,7,7,true
653,5,Present.Convert,1,1,false,0.045216000,7,7,true
653,6,Present.CopyToSwapchain,1,2,true,0.023904000,7,7,true
654,0,ASBuild.BuildTLAS,0,0,false,0.126016000,7,7,true
654,1,LightPrepare.Upload,0,0,false,0.002080000,7,7,true
654,2,PathTracing.Trace,0,0,false,0.657248000,7,7,true
654,3,Ui.Overlay,0,0,false,0.012128000,7,7,true
654,4,DLSS.RayReconstruction,1,1,false,1.012960000,7,7,true
654,5,Present.Convert,1,1,false,0.047392000,7,7,true
654,6,Present.CopyToSwapchain,1,2,true,0.022976000,7,7,true
655,0,ASBuild.BuildTLAS,0,0,false,0.096864000,7,7,true
655,1,LightPrepare.Upload,0,0,false,0.002496000,7,7,true
655,2,PathTracing.Trace,0,0,false,0.681408000,7,7,true
655,3,Ui.Overlay,0,0,false,0.022592000,7,7,true
655,4,DLSS.RayReconstruction,1,1,false,1.781984000,7,7,true
655,5,Present.Convert,1,1,false,0.050528000,7,7,true
655,6,Present.CopyToSwapchain,1,2,true,0.025312000,7,7,true
656,0,ASBuild.BuildTLAS,0,0,false,0.111104000,7,7,true
656,1,LightPrepare.Upload,0,0,false,0.001952000,7,7,true
656,2,PathTracing.Trace,0,0,false,0.568416000,7,7,true
656,3,Ui.Overlay,0,0,false,0.011936000,7,7,true
656,4,DLSS.RayReconstruction,1,1,false,1.006912000,7,7,true
656,5,Present.Convert,1,1,false,0.313344000,7,7,true
656,6,Present.CopyToSwapchain,1,2,true,0.213792000,7,7,true
657,0,ASBuild.BuildTLAS,0,0,false,0.158240000,7,7,true
657,1,LightPrepare.Upload,0,0,false,0.002368000,7,7,true
657,2,PathTracing.Trace,0,0,false,0.654976000,7,7,true
657,3,Ui.Overlay,0,0,false,0.029664000,7,7,true
657,4,DLSS.RayReconstruction,1,1,false,1.777504000,7,7,true
657,5,Present.Convert,1,1,false,0.045120000,7,7,true
657,6,Present.CopyToSwapchain,1,2,true,0.023648000,7,7,true
658,0,ASBuild.BuildTLAS,0,0,false,0.126304000,7,7,true
658,1,LightPrepare.Upload,0,0,false,0.002080000,7,7,true
658,2,PathTracing.Trace,0,0,false,0.659328000,7,7,true
658,3,Ui.Overlay,0,0,false,0.012448000,7,7,true
658,4,DLSS.RayReconstruction,1,1,false,0.994560000,7,7,true
658,5,Present.Convert,1,1,false,0.045376000,7,7,true
658,6,Present.CopyToSwapchain,1,2,true,0.022944000,7,7,true
659,0,ASBuild.BuildTLAS,0,0,false,0.133536000,7,7,true
659,1,LightPrepare.Upload,0,0,false,0.006464000,7,7,true
659,2,PathTracing.Trace,0,0,false,0.650848000,7,7,true
659,3,Ui.Overlay,0,0,false,0.021344000,7,7,true
659,4,DLSS.RayReconstruction,1,1,false,2.782912000,7,7,true
659,5,Present.Convert,1,1,false,0.049952000,7,7,true
659,6,Present.CopyToSwapchain,1,2,true,0.023584000,7,7,true
